Courses List for Exchange-in students_Sem 1 of 2025-2026,,,,,,,,,,,,
"Sorted by Offering Unit, Offering Programme & Course Code",,,,,,,,,,as of 20250520,,
"Offering
Unit","Offering
Programme",Course Code,Course Name,"Units
(Credits)",Teachers,Schedule,Hours,"Course
Category",Medium of Instruction (MOI),Remark,,
FHSS,CFLC,GERM1023,German I (1004),3,Dr. Katharina YU SCHMIDT,Mon 13:00-14:50,2,FE,English,,,
FHSS,CFLC,GERM1023,German I (1004),3,Dr. Katharina YU SCHMIDT,Thu 14:00-14:50,1,FE,English,,,
FHSS,CFLC,GERM1023,German I (1001),3,Dr. Wilhelmus Johannes Helmut WARMENHOVEN,Mon 9:00-10:50,2,FE,English,,,
FHSS,CFLC,GERM1023,German I (1001),3,Dr. Wilhelmus Johannes Helmut WARMENHOVEN,Fri 9:00-9:50,1,FE,English,,,
FHSS,CFLC,GERM1023,German I (1002),3,Dr. Wilhelmus Johannes Helmut WARMENHOVEN,Thu 9:00-10:50,2,FE,English,,,
FHSS,CFLC,GERM1023,German I (1002),3,Dr. Wilhelmus Johannes Helmut WARMENHOVEN,Tue 10:00-10:50,1,FE,English,,,
FHSS,CFLC,GFHC1053,Middle Eastern Civilizations (1001),3,Dr. Debbie Yuk Fun LAW,Mon 13:00-14:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1053,Middle Eastern Civilizations (1001),3,Dr. Debbie Yuk Fun LAW,Thu 14:00-14:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1053,Middle Eastern Civilizations (1002),3,Dr. Giuliano CASTAGNA,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1053,Middle Eastern Civilizations (1002),3,Dr. Giuliano CASTAGNA,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1003),3,Dr. Bo YAN,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1003),3,Dr. Bo YAN,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1001),3,Dr. Milen JISSOV,Mon 13:00-14:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1001),3,Dr. Milen JISSOV,Thu 14:00-14:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1002),3,Dr. Arina Codruta ROTARU,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1063,Modern Western Thought and Culture (1002),3,Dr. Arina Codruta ROTARU,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1123,Examining World Literature (1001),3,Dr. Arina Codruta ROTARU,Mon 13:00-14:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1123,Examining World Literature (1001),3,Dr. Arina Codruta ROTARU,Thu 14:00-14:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1133,Great Discoveries in World Archaeology (1001),3,Dr. Giuliano CASTAGNA,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1133,Great Discoveries in World Archaeology (1001),3,Dr. Giuliano CASTAGNA,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1143,The Ancient World till 1500 (1001),3,Dr. Debbie Yuk Fun LAW,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1143,The Ancient World till 1500 (1001),3,Dr. Debbie Yuk Fun LAW,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1153,Silk Roads (1001),3,Dr. Bo YAN,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1153,Silk Roads (1001),3,Dr. Bo YAN,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1163,American Civilizations (1001),3,Dr. Debbie Yuk Fun LAW,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1163,American Civilizations (1001),3,Dr. Debbie Yuk Fun LAW,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GFHC1173,Great Cities (1001),3,Prof. Shawn Xiang WANG,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,CFLC,GFHC1173,Great Cities (1001),3,Prof. Shawn Xiang WANG,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,GTCU2153,"Global Surrealism: Building Transnational Networks across Art History, Literature, and Culture (1001)",3,Dr. Arina Codruta ROTARU,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,CFLC,GTCU2153,"Global Surrealism: Building Transnational Networks across Art History, Literature, and Culture (1001)",3,Dr. Arina Codruta ROTARU,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,CFLC,HIST1063,Modernism in Western Culture (1001),3,Dr. Milen JISSOV,Fri 10:00-11:50,2,FE,English,,,
FHSS,CFLC,HIST1063,Modernism in Western Culture (1001),3,Dr. Milen JISSOV,Tue 13:00-13:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1001),3,Ms. Sohee CHA,Tue 8:00-9:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1001),3,Ms. Sohee CHA,Thu 13:00-13:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1002),3,Ms. Sohee CHA,Mon 13:00-14:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1002),3,Ms. Sohee CHA,Thu 14:00-14:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1003),3,Ms. Sohee CHA,Fri 10:00-11:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1003),3,Ms. Sohee CHA,Tue 13:00-13:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1004),3,Ms. Sohee CHA,Thu 15:00-16:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1004),3,Ms. Sohee CHA,Fri 13:00-13:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1005),3,Ms. Sohee CHA,Tue 14:00-15:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1005),3,Ms. Sohee CHA,Thu 11:00-11:50,1,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1006),3,Ms. Sohee CHA,Mon 10:00-11:50,2,FE,English,,,
FHSS,CFLC,KOR1013,Korean I (1006),3,Ms. Sohee CHA,Fri 14:00-14:50,1,FE,English,,,
FHSS,CFLC,LAT1003,Latin Language and Roman Culture (1001),3,Dr. Zhan CHEN,Tue 8:00-9:50,2,FE,English,,,
FHSS,CFLC,LAT1003,Latin Language and Roman Culture (1001),3,Dr. Zhan CHEN,Thu 13:00-13:50,1,FE,English,,,
FHSS,CFLC,REL1033,Buddhism Across Asia (1001),3,Prof. Shawn Xiang WANG,Mon 13:00-14:50,2,FE,English,,,
FHSS,CFLC,REL1033,Buddhism Across Asia (1001),3,Prof. Shawn Xiang WANG,Thu 14:00-14:50,1,FE,English,,,
FHSS,CFLC,SPAN1003,Spanish II (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Fri 10:00-11:50,2,FE,English,To be reviewed case by case (basic proficiency of the language is required),,
FHSS,CFLC,SPAN1003,Spanish II (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Tue 13:00-13:50,1,FE,English,To be reviewed case by case (basic proficiency of the language is required),,
FHSS,CFLC,SPAN1013,Spanish I (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Tue 8:00-9:50,2,FE,English,,,
FHSS,CFLC,SPAN1013,Spanish I (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Thu 13:00-13:50,1,FE,English,,,
FHSS,CFLC,SPAN1013,Spanish I (1002),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Fri 14:00-15:50,2,FE,English,,,
FHSS,CFLC,SPAN1013,Spanish I (1002),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Tue 14:00-14:50,1,FE,English,,,
FHSS,CFLC,SPAN1013,Spanish I (1003),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Mon 9:00-10:50,2,FE,English,,,
FHSS,CFLC,SPAN1013,Spanish I (1003),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Thu 10:00-10:50,1,FE,English,,,
FHSS,CFLC,SPAN2023,Introduction to Spanish Arts and Monuments (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Mon 13:00-14:50,2,FE,English,,,
FHSS,CFLC,SPAN2023,Introduction to Spanish Arts and Monuments (1001),3,Mr. Jose GALLEGO ALBERTOS FERNANDEZ MONTES,Thu 14:00-14:50,1,FE,English,,,
FHSS,DGS,DSS2013,Smart City (1001),3,Dr. Sharon Shuang WU,Tue 18:00-19:50,2,MR,English,,,
FHSS,DGS,DSS2013,Smart City (1001),3,Dr. Sharon Shuang WU,Wed 13:00-13:50,1,MR,English,,,
FHSS,DGS,DSS2023,Behavioral Science and the Digital World (1001),3,Dr. Maggie Mei-Kit TANG,Fri 15:00-16:50,2,MR,English,,,
FHSS,DGS,DSS2023,Behavioral Science and the Digital World (1001),3,Dr. Maggie Mei-Kit TANG,Wed 13:00-13:50,1,MR,English,,,
FHSS,DGS,DSS2033,Social Policy in Digital Society (1001),3,Prof. Christian DR. ASPALTER,Tue 15:00-16:50,2,MR,English,,,
FHSS,DGS,DSS2033,Social Policy in Digital Society (1001),3,Prof. Christian DR. ASPALTER,Fri 9:00-9:50,1,MR,English,,,
FHSS,DGS,DSS30038001,"Culture, Diversity and Society (1001)",3,Dr. MD Nazrul ISLAM,Mon 15:00-16:50,2,MR,English,,,
FHSS,DGS,DSS30038001,"Culture, Diversity and Society (1001)",3,Dr. MD Nazrul ISLAM,Fri 15:00-15:50,1,MR,English,,,
FHSS,DGS,DSS3033,Ethics and Legal Issues in Digital Society (1001),3,Dr. Bo YAN,Fri 13:00-14:50,2,MR,English,,,
FHSS,DGS,DSS3033,Ethics and Legal Issues in Digital Society (1001),3,Dr. Bo YAN,Thu 16:00-16:50,1,MR,English,,,
FHSS,DGS,DSS4053,"AI-Human Collaboration: Principles, Applications, and Social Implications (1001)",3,Dr. Xuan NING,Wed 9:00-10:50,2,ME,English,,,
FHSS,DGS,DSS4053,"AI-Human Collaboration: Principles, Applications, and Social Implications (1001)",3,Dr. Xuan NING,Thu 15:00-15:50,1,ME,English,,,
FHSS,DGS,DSS4063,Healthy Living and Healthy Life in the Digital Age (1001),3,Dr. MD Nazrul ISLAM,Thu 10:00-11:50,2,ME,English,,,
FHSS,DGS,DSS4063,Healthy Living and Healthy Life in the Digital Age (1001),3,Dr. MD Nazrul ISLAM,Tue 10:00-10:50,1,ME,English,,,
FHSS,DGS,DSS4073,Sociology of Digital Transformation (1001),3,Dr. Siu Han CHAN,Mon 9:00-11:50,3,ME,English,,,
FHSS,DGS,GDST1083,Web Publishing: The science behind the content on the Web (1001),3,DGS PT Teacher 1,Mon 15:00-17:50,3,MR,English,,,
FHSS,DGS,GFHC1083,Sociology and Modern Society (1002),3,Dr. Vivien Wai Wan CHAN,Mon 13:00-14:50,2,GE2021,English,,,
FHSS,DGS,GFHC1083,Sociology and Modern Society (1002),3,Dr. Vivien Wai Wan CHAN,Thu 14:00-14:50,1,GE2021,English,,,
FHSS,DGS,GFHC1083,Sociology and Modern Society (1001),3,Dr. Siu Han CHAN,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,DGS,GFHC1083,Sociology and Modern Society (1001),3,Dr. Siu Han CHAN,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,DGS,GFHC1093,"Gender, Family and Marriage (1002)",3,Dr. Xuan NING,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,DGS,GFHC1093,"Gender, Family and Marriage (1002)",3,Dr. Xuan NING,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,DGS,GFHC1093,"Gender, Family and Marriage (1001)",3,Dr. MD Nazrul ISLAM,Fri 10:00-11:50,2,GE2021,English,,,
FHSS,DGS,GFHC1093,"Gender, Family and Marriage (1001)",3,Dr. MD Nazrul ISLAM,Tue 13:00-13:50,1,GE2021,English,,,
FHSS,DGS,POLS2073,Cooperation and Progress in the Guangdong-Hong Kong-Macau Greater Bay Area (1001),3,Dr. Siu Han CHAN,Wed 9:00-11:50,3,MR,English,,,
FHSS,DGS,SWSA1003,Introduction to Social Welfare (1001),3,Prof. Christian DR. ASPALTER,Fri 10:00-11:50,2,FE,English,,,
FHSS,DGS,SWSA1003,Introduction to Social Welfare (1001),3,Prof. Christian DR. ASPALTER,Tue 13:00-13:50,1,FE,English,,,
FHSS,ELLS,ENG10138002,Foundations of Language Studies (1003),3,Dr. Jin SHEN,Wed 9:00-10:50,2,MR,English,,,
FHSS,ELLS,ENG10138002,Foundations of Language Studies (1003),3,Dr. Jin SHEN,Thu 10:00-10:50,1,MR,English,,,
FHSS,ELLS,ENG10138002,Foundations of Language Studies (1002),3,Dr. Malila CARVALHO DE ALMEIDA PRADO,Tue 16:00-17:50,2,MR,English,,,
FHSS,ELLS,ENG10138002,Foundations of Language Studies (1002),3,Dr. Malila CARVALHO DE ALMEIDA PRADO,Wed 10:00-10:50,1,MR,English,,,
FHSS,ELLS,ENG2043,Speech and Oral Communications (1002),3,Dr. Jackie Lay Kean YEOH,Tue 16:00-17:50,2,MR,English,,,
FHSS,ELLS,ENG2043,Speech and Oral Communications (1002),3,Dr. Jackie Lay Kean YEOH,Fri 9:00-9:50,1,MR,English,,,
FHSS,ELLS,ENG2043,Speech and Oral Communications (1001),3,Prof. Charles David LOWE,Tue 10:00-11:50,2,MR,English,,,
FHSS,ELLS,ENG2043,Speech and Oral Communications (1001),3,Prof. Charles David LOWE,Wed 13:00-13:50,1,MR,English,,,
FHSS,ELLS,ENG2053,Professional and Technical Writing (1001),3,Dr. Xiaoping WU,Mon 13:00-14:50,2,FE,English,,,
FHSS,ELLS,ENG2053,Professional and Technical Writing (1001),3,Dr. Xiaoping WU,Thu 14:00-14:50,1,FE,English,,,
FHSS,ELLS,ENG2063,Children’s Literature (1001),3,Dr. Ruixue ZHANG,Tue 8:00-9:50,2,FE,English,,,
FHSS,ELLS,ENG2063,Children’s Literature (1001),3,Dr. Ruixue ZHANG,Thu 13:00-13:50,1,FE,English,,,
FHSS,ELLS,ENG2083,Discourse and Grammar (1001),3,Dr. Malila CARVALHO DE ALMEIDA PRADO,Mon 9:00-10:50,2,MR,English,,,
FHSS,ELLS,ENG2083,Discourse and Grammar (1001),3,Dr. Malila CARVALHO DE ALMEIDA PRADO,Wed 13:00-13:50,1,MR,English,,,
FHSS,ELLS,ENG2143,New Media Literacies (1002),3,Dr. Xiaoping WU,Mon 15:00-17:50,3,MR,English,,,
FHSS,ELLS,ENG2143,New Media Literacies (1001),3,Dr. Jin SHEN,Fri 13:00-14:50,2,MR,English,,,
FHSS,ELLS,ENG2143,New Media Literacies (1001),3,Dr. Jin SHEN,Mon 11:00-11:50,1,MR,English,,,
FHSS,ELLS,ENG2143,New Media Literacies (1003),3,Dr. Jin SHEN,Fri 13:00-14:50,2,FE,English,,,
FHSS,ELLS,ENG2143,New Media Literacies (1003),3,Dr. Jin SHEN,Mon 11:00-11:50,1,FE,English,,,
FHSS,ELLS,ENG21638002,British Literature: Empire and Identities (1001),3,Dr. Ruixue ZHANG,Mon 9:00-11:50,3,MR,English,,,
FHSS,ELLS,ENG21638002,British Literature: Empire and Identities (1002),3,Dr. Ruixue ZHANG,Mon 9:00-11:50,3,FE,English,,,
FHSS,ELLS,ENG2213,Introduction to Film and Literature (1002),3,Dr. Erin Amann HOLLIDAY-KARRE,Tue 8:00-9:50,2,FE,English,,,
FHSS,ELLS,ENG2213,Introduction to Film and Literature (1002),3,Dr. Erin Amann HOLLIDAY-KARRE,Thu 13:00-13:50,1,FE,English,,,
FHSS,ELLS,ENG2213,Introduction to Film and Literature (1001),3,Dr. Ruixue ZHANG,Thu 15:00-17:50,3,ME,English,,,
FHSS,ELLS,ENG2223,English Through Media (1001),3,Dr. Jin SHEN,Mon 13:00-14:50,2,FE,English,,,
FHSS,ELLS,ENG2223,English Through Media (1001),3,Dr. Jin SHEN,Thu 14:00-14:50,1,FE,English,,,
FHSS,ELLS,ENG30038002,Decolonising English Literature (1001),3,Dr. Erin Amann HOLLIDAY-KARRE,Wed 9:00-10:50,2,MR,English,,,
FHSS,ELLS,ENG30038002,Decolonising English Literature (1001),3,Dr. Erin Amann HOLLIDAY-KARRE,Tue 10:00-10:50,1,MR,English,,,
FHSS,ELLS,ENG30038002,Decolonising English Literature (1002),3,Dr. Erin Amann HOLLIDAY-KARRE,Wed 9:00-10:50,2,FE,English,,,
FHSS,ELLS,ENG30038002,Decolonising English Literature (1002),3,Dr. Erin Amann HOLLIDAY-KARRE,Tue 10:00-10:50,1,FE,English,,,
FHSS,ELLS,ENG3163,Dramatic Words: Theatre and Performance (1001),3,Prof. Rob BRANNEN,Wed 18:00-20:50,3,FE,English,,,
FHSS,ELLS,ENG3243,Research Writing (1001),3,Dr. Robyn Elizabeth BRAY,Fri 10:00-11:50,2,FE,English,,,
FHSS,ELLS,ENG3243,Research Writing (1001),3,Dr. Robyn Elizabeth BRAY,Tue 13:00-13:50,1,FE,English,,,
FHSS,ELLS,ENG4053,Creative Writing (1001),3,Prof. Charles David LOWE,Mon 15:00-16:50,2,MR,English,,,
FHSS,ELLS,ENG4053,Creative Writing (1001),3,Prof. Charles David LOWE,Tue 14:00-14:50,1,MR,English,,,
FHSS,ELLS,ENG4053,Creative Writing (1002),3,Prof. Charles David LOWE,Mon 15:00-16:50,2,FE,English,,,
FHSS,ELLS,ENG4053,Creative Writing (1002),3,Prof. Charles David LOWE,Tue 14:00-14:50,1,FE,English,,,
FHSS,ELLS,ENG41238002,Introduction to Publishing Studies (1001),3,Dr. Robyn Elizabeth BRAY,Wed 9:00-11:50,3,MR,English,,,
FHSS,ELLS,ENG4213,Special Topic in Literature (1001),3,Prof. Rob BRANNEN,Thu 15:00-17:50,3,ME,English,,,
FHSS,ELLS,GTCU2063,"Language, Media and Culture (1002)",3,Dr. Iris Wen WANG,Thu 18:00-20:50,3,GE2021,English,,,
FHSS,ELLS,GTCU2063,"Language, Media and Culture (1003)",3,Mr. Gang HONG,Tue 18:00-20:50,3,GE2021,English,,,
FHSS,ELLS,PSY2053,Educational Psychology and Classroom Practice (1001),3,Dr. JuYoung LEE,Tue 8:00-9:50,2,FE,English,,,
FHSS,ELLS,PSY2053,Educational Psychology and Classroom Practice (1001),3,Dr. JuYoung LEE,Thu 13:00-13:50,1,FE,English,,,
FHSS,ELLS,TESL2003,First and Second Language Acquisition (1001),3,Dr. JuYoung LEE,Mon 9:00-11:50,3,MR,English,,,
FHSS,ELLS,TESL2003,First and Second Language Acquisition (1002),3,Dr. JuYoung LEE,Mon 9:00-11:50,3,FE,English,,,
FHSS,ELLS,TESL2013,Approaches to Second Language Teaching (1001),3,Dr. Edith Mei-Yee YAN,Thu 9:00-10:50,2,ME,English,,,
FHSS,ELLS,TESL2013,Approaches to Second Language Teaching (1001),3,Dr. Edith Mei-Yee YAN,Mon 11:00-11:50,1,ME,English,,,
FHSS,ELLS,TESL3013,Language and Education (1001),3,Prof. Indika Jananda Borala LIYANAGE,Tue 15:00-17:50,3,ME,English,,,
FHSS,ELLS,TESL3063,Language Teaching Methodology (1001),3,Dr. JuYoung LEE,Mon 15:00-16:50,2,MR,English,,,
FHSS,ELLS,TESL3063,Language Teaching Methodology (1001),3,Dr. JuYoung LEE,Tue 11:00-11:50,1,MR,English,,,
FHSS,ELLS,TESL3063,Language Teaching Methodology (1002),3,Dr. JuYoung LEE,Mon 15:00-16:50,2,FE,English,,,
FHSS,ELLS,TESL3063,Language Teaching Methodology (1002),3,Dr. JuYoung LEE,Tue 11:00-11:50,1,FE,English,,,
FHSS,ELLS,TESL3083,Classroom Communication for Language Teachers (1001),3,Dr. Edith Mei-Yee YAN,Fri 13:00-14:50,2,MR,English,,,
FHSS,ELLS,TESL3083,Classroom Communication for Language Teachers (1001),3,Dr. Edith Mei-Yee YAN,Thu 11:00-11:50,1,MR,English,,,
FHSS,ELLS,TESL3083,Classroom Communication for Language Teachers (1002),3,Dr. Edith Mei-Yee YAN,Fri 13:00-14:50,2,FE,English,,,
FHSS,ELLS,TESL3083,Classroom Communication for Language Teachers (1002),3,Dr. Edith Mei-Yee YAN,Thu 11:00-11:50,1,FE,English,,,
FHSS,GAD,DSS1013,Big Ideas in Social Sciences (1001),3,Dr. Sharon Shuang WU,Mon 9:00-11:50,3,MR,English,,,
FHSS,GAD,GLD2033,Global Political Economy (1001),3,Dr. Edoardo MONACO,Mon 9:00-11:50,3,MR,English,,,
FHSS,GAD,GLD3003,Public-Private Partnerships (1001),3,Prof. Kwok Cho TANG,Tue 14:00-16:50,3,MR,English,,,
FHSS,GAD,GLD3003,Public-Private Partnerships (1002),3,Prof. Kwok Cho TANG,Tue 14:00-16:50,3,FE,English,,,
FHSS,GAD,GLD3023,"Globalisation: Trends, Issues and Opportunities (1001)",3,Dr. Selcuk COLAKOGLU,Fri 15:00-16:50,2,MR,English,,,
FHSS,GAD,GLD3023,"Globalisation: Trends, Issues and Opportunities (1001)",3,Dr. Selcuk COLAKOGLU,Tue 11:00-11:50,1,MR,English,,,
FHSS,GAD,GLD3023,"Globalisation: Trends, Issues and Opportunities (1002)",3,Dr. Selcuk COLAKOGLU,Fri 15:00-16:50,2,FE,English,,,
FHSS,GAD,GLD3023,"Globalisation: Trends, Issues and Opportunities (1002)",3,Dr. Selcuk COLAKOGLU,Tue 11:00-11:50,1,FE,English,,,
FHSS,GAD,GLD3083,China’s Global Partnerships for Shared Prosperity (1001),3,Dr. Selcuk COLAKOGLU,Wed 9:00-10:50,2,MR,English,,,
FHSS,GAD,GLD3083,China’s Global Partnerships for Shared Prosperity (1001),3,Dr. Selcuk COLAKOGLU,Fri 9:00-9:50,1,MR,English,,,
FHSS,GAD,GLD3083,China’s Global Partnerships for Shared Prosperity (1002),3,Dr. Selcuk COLAKOGLU,Wed 9:00-10:50,2,FE,English,,,
FHSS,GAD,GLD3083,China’s Global Partnerships for Shared Prosperity (1002),3,Dr. Selcuk COLAKOGLU,Fri 9:00-9:50,1,FE,English,,,
FHSS,GAD,GLD3103,Project Management in International Development (1001),3,Prof. Kwok Cho TANG,Mon 15:00-17:50,3,MR,English,,,
FHSS,GAD,GLD3103,Project Management in International Development (1002),3,Prof. Kwok Cho TANG,Mon 15:00-17:50,3,FE,English,,,
FHSS,GAD,GLD3113,International Development Theory and Practice (1001),3,Dr. Michal VAVRIK,Mon 16:00-17:50,2,MR,English,,,
FHSS,GAD,GLD3113,International Development Theory and Practice (1001),3,Dr. Michal VAVRIK,Thu 11:00-11:50,1,MR,English,,,
FHSS,GAD,GLD3113,International Development Theory and Practice (1002),3,Dr. Michal VAVRIK,Mon 16:00-17:50,2,FE,English,,,
FHSS,GAD,GLD3113,International Development Theory and Practice (1002),3,Dr. Michal VAVRIK,Thu 11:00-11:50,1,FE,English,,,
FHSS,GAD,GLD4023,Topics in Globalisation and Development (1001),3,Prof. Simon Xiaobin ZHAO,Tue 14:00-15:50,2,MR,English,,,
FHSS,GAD,GLD4023,Topics in Globalisation and Development (1001),3,Prof. Simon Xiaobin ZHAO,Wed 11:00-11:50,1,MR,English,,,
FHSS,GAD,GLD4023,Topics in Globalisation and Development (1002),3,Prof. Simon Xiaobin ZHAO,Tue 14:00-15:50,2,FE,English,,,
FHSS,GAD,GLD4023,Topics in Globalisation and Development (1002),3,Prof. Simon Xiaobin ZHAO,Wed 11:00-11:50,1,FE,English,,,
FHSS,GAD,POLS2033,Introduction to Research Methods (1001),3,Dr. Michal VAVRIK,Fri 13:00-15:50,3,MR,English,,,
FHSS,GAD,POLS3203,Introduction to Sustainable Development (1001),3,Dr. Edoardo MONACO,Tue 15:00-17:50,3,MR,English,,,
FHSS,GAD,POLS3253,Global Routes of Trade and Investment (1001),3,Prof. Simon Xiaobin ZHAO,Fri 13:00-14:50,2,MR,English,,,
FHSS,GAD,POLS3253,Global Routes of Trade and Investment (1001),3,Prof. Simon Xiaobin ZHAO,Wed 13:00-13:50,1,MR,English,,,
FHSS,GAD,POLS3303,Governance and Society in Northeast Asia (1001),3,Dr. Selcuk COLAKOGLU,Thu 9:00-10:50,2,ME,English,,,
FHSS,GAD,POLS3303,Governance and Society in Northeast Asia (1001),3,Dr. Selcuk COLAKOGLU,Tue 10:00-10:50,1,ME,English,,,
FHSS,GAD,POLS3303,Governance and Society in Northeast Asia (1002),3,Dr. Selcuk COLAKOGLU,Thu 9:00-10:50,2,FE,English,,,
FHSS,GAD,POLS3303,Governance and Society in Northeast Asia (1002),3,Dr. Selcuk COLAKOGLU,Tue 10:00-10:50,1,FE,English,,,
FHSS,GAD,SWSA2063,Social Innovation and Social Enterprises (1001),3,Prof. Johnston Hong-Chung WONG,Thu 9:00-10:50,2,MR,English,,,
FHSS,GAD,SWSA2063,Social Innovation and Social Enterprises (1001),3,Prof. Johnston Hong-Chung WONG,Mon 15:00-15:50,1,MR,English,,,
FHSS,GAD,SWSA2063,Social Innovation and Social Enterprises (1002),3,Prof. Johnston Hong-Chung WONG,Thu 9:00-10:50,2,FE,English,,,
FHSS,GAD,SWSA2063,Social Innovation and Social Enterprises (1002),3,Prof. Johnston Hong-Chung WONG,Mon 15:00-15:50,1,FE,English,,,
FHSS,MCOM,COMM3053,Health and Science Communication (1001),3,Dr. Yiwei LI,Mon 13:00-14:50,2,FE,English,,,
FHSS,MCOM,COMM3053,Health and Science Communication (1001),3,Dr. Yiwei LI,Thu 14:00-14:50,1,FE,English,,,
FHSS,MCOM,COMM3093,Media and Mental Health (1001),3,Dr. Lai Fong YANG,Tue 15:00-16:50,2,ME,English,,,
FHSS,MCOM,COMM3093,Media and Mental Health (1001),3,Dr. Lai Fong YANG,Fri 9:00-9:50,1,ME,English,,,
FHSS,MCOM,COMM3103,Music as Communication (1001),3,Dr. Markus Georg Thomas HEIDINGSFELDER,Tue 15:00-16:50,2,ME,English,,,
FHSS,MCOM,COMM3103,Music as Communication (1001),3,Dr. Markus Georg Thomas HEIDINGSFELDER,Fri 9:00-9:50,1,ME,English,,,
FHSS,MCOM,GFHC10738002,Exploring Western Philosophy (1001),3,Dr. Markus Georg Thomas HEIDINGSFELDER,Mon 13:00-14:50,2,GE2021,English,,,
FHSS,MCOM,GFHC10738002,Exploring Western Philosophy (1001),3,Dr. Markus Georg Thomas HEIDINGSFELDER,Thu 14:00-14:50,1,GE2021,English,,,
FHSS,MCOM,GTCU2063,"Language, Media and Culture (1001)",3,Dr. Maoli XING,Tue 8:00-9:50,2,GE2021,English,,,
FHSS,MCOM,GTCU2063,"Language, Media and Culture (1001)",3,Dr. Maoli XING,Thu 13:00-13:50,1,GE2021,English,,,
FHSS,MCOM,MCOM1003,Introduction to Media Studies (1001),3,Dr. Hao SUN,Fri 10:00-11:50,2,FE,English,,,
FHSS,MCOM,MCOM1003,Introduction to Media Studies (1001),3,Dr. Hao SUN,Tue 13:00-13:50,1,FE,English,,,
FHSS,MCOM,MCOM1013,"New Media, Culture and Society (1001)",3,Dr. Maoli XING,Mon 13:00-14:50,2,FE,English,,,
FHSS,MCOM,MCOM1013,"New Media, Culture and Society (1001)",3,Dr. Maoli XING,Thu 14:00-14:50,1,FE,English,,,
FHSS,MCOM,MCOM1013,"New Media, Culture and Society (1002)",3,Dr. Qidong YUN,Fri 10:00-11:50,2,FE,English,,,
FHSS,MCOM,MCOM1013,"New Media, Culture and Society (1002)",3,Dr. Qidong YUN,Tue 13:00-13:50,1,FE,English,,,
